"yr","plt","grp","bio"
2011,61,"ANPP",451.77
2011,62,"ANPP",561.56
2011,63,"ANPP",358.37
2011,64,"ANPP",361.631205712
2011,65,"ANPP",358.936170221
2011,66,"ANPP",271.205673749
2011,67,"ANPP",318.44
2011,68,"ANPP",305.04
2011,69,"ANPP",535.744680864
2011,70,"ANPP",346.45
2011,71,"ANPP",381.702127658
2011,72,"ANPP",614.609929011
2011,73,"ANPP",132.48
2011,74,"ANPP",543.900709215
2011,75,"ANPP",433.05
2011,76,"ANPP",119.148936163
2011,77,"ANPP",291.843971622
2011,78,"ANPP",2416.099290743
2011,79,"ANPP",360.14
2011,80,"ANPP",1343.333333334
2011,81,"ANPP",344.96
2011,82,"ANPP",390.354609963
2011,83,"ANPP",301.13
2011,84,"ANPP",548.87
2011,85,"ANPP",928.085106364
2011,86,"ANPP",586.38
2011,87,"ANPP",275.39007093
2011,88,"ANPP",280.5
2011,89,"ANPP",731.914893647
2011,90,"ANPP",296.38
2011,91,"ANPP",530.35
2011,92,"ANPP",609.93
2011,93,"ANPP",717.66
2011,94,"ANPP",301.98581563
2011,95,"ANPP",671.631205675
2011,96,"ANPP",261.48936169
2011,97,"ANPP",470.21
2011,98,"ANPP",558.94
2011,99,"ANPP",548.581560224
2011,100,"ANPP",427.659574504
2011,101,"ANPP",305.32
2011,102,"ANPP",308.58
2011,103,"ANPP",714.33
2011,104,"ANPP",296.24
2011,105,"ANPP",610.92
2011,106,"ANPP",366.666666676
2011,107,"ANPP",531.42
2011,108,"ANPP",197.446808536
2011,109,"ANPP",157.801418455
2011,110,"ANPP",493.83
2011,111,"ANPP",372.624113462
2011,112,"ANPP",443.48
2011,113,"ANPP",247.87
2011,114,"ANPP",615.815602815
2011,115,"ANPP",441.77
2011,116,"ANPP",190.212765956
2011,117,"ANPP",783.333333369
2011,118,"ANPP",546.17
2011,119,"ANPP",649.432624043
2011,120,"ANPP",477.588652529
2011,121,"ANPP",380.638297889
2011,122,"ANPP",497.87
2011,123,"ANPP",367.943262452
2011,124,"ANPP",393.33
2011,125,"ANPP",341.205673812
2011,126,"ANPP",864.822695041
2011,127,"ANPP",272.55
2011,128,"ANPP",42.27
2011,129,"ANPP",479.858156025
2011,131,"ANPP",468.865248198
2011,134,"ANPP",371.99
2011,136,"ANPP",443.404255357
2011,137,"ANPP",353.55
2011,139,"ANPP",424.326241111
2011,142,"ANPP",541.91
2011,144,"ANPP",419.858155971
2012,1,"ANPP",293.26
2012,2,"ANPP",600
2012,3,"ANPP",507.588652449
2012,4,"ANPP",552.2
2012,5,"ANPP",441.63
2012,6,"ANPP",566.88
2012,7,"ANPP",433.26
2012,8,"ANPP",238.652482286
2012,9,"ANPP",683.9
2012,10,"ANPP",349.22
2012,11,"ANPP",430.14
2012,12,"ANPP",396.1
2012,13,"ANPP",742.7
2012,14,"ANPP",501.77
2012,15,"ANPP",393.62
2012,16,"ANPP",304.96
2012,17,"ANPP",257.87
2012,18,"ANPP",481.35
2012,19,"ANPP",383.404255392
2012,20,"ANPP",639.79
2012,21,"ANPP",405.82
2012,22,"ANPP",153.4
2012,23,"ANPP",415.460992943
2012,24,"ANPP",550.354609894
2012,25,"ANPP",647.16
2012,26,"ANPP",652.91
2012,27,"ANPP",382.978723377
2012,28,"ANPP",254.18
2012,29,"ANPP",525.32
2012,30,"ANPP",228.297872296
2012,31,"ANPP",686.74
2012,32,"ANPP",960.07
2012,33,"ANPP",711.06
2012,34,"ANPP",528.37
2012,35,"ANPP",1488.79
2012,36,"ANPP",814.822695056
2012,37,"ANPP",337.16
2012,38,"ANPP",978.51
2012,39,"ANPP",289.79
2012,40,"ANPP",304.47
2012,41,"ANPP",151.56
2012,42,"ANPP",302.27
2012,43,"ANPP",527.23404256
2012,44,"ANPP",869.22
2012,45,"ANPP",568.37
2012,46,"ANPP",413.48
2012,47,"ANPP",477.38
2012,48,"ANPP",500.35
2012,49,"ANPP",864.326241174
2012,50,"ANPP",376.524822693
2012,51,"ANPP",772.4113475
2012,52,"ANPP",575.96
2012,53,"ANPP",681.06
2012,54,"ANPP",383.48
2012,55,"ANPP",552.34
2012,56,"ANPP",439.787234089
2012,57,"ANPP",735.886524851
2012,58,"ANPP",1089.219858465
2012,59,"ANPP",982.198581572
2012,60,"ANPP",684.04
2012,61,"ANPP",678.581560285
2012,62,"ANPP",670.15
2012,63,"ANPP",305.106382995
2012,64,"ANPP",461.7
2012,65,"ANPP",388.94
2012,66,"ANPP",357.66
2012,67,"ANPP",623.05
2012,68,"ANPP",577.09
2012,69,"ANPP",784.75
2012,70,"ANPP",497.52
2012,71,"ANPP",542.836879477
2012,72,"ANPP",1099.219858204
2012,73,"ANPP",246.67
2012,74,"ANPP",1063.829787326
2012,75,"ANPP",1276.241134751
2012,76,"ANPP",289.858156023
2012,77,"ANPP",300.5
2012,78,"ANPP",199.79
2012,79,"ANPP",337.02
2012,80,"ANPP",872.91
2012,81,"ANPP",590.35
2012,82,"ANPP",382.27
2012,83,"ANPP",312.06
2012,84,"ANPP",737.09
2012,85,"ANPP",505.53
2012,86,"ANPP",312.624113435
2012,87,"ANPP",269.5
2012,88,"ANPP",268.16
2012,89,"ANPP",257.45
2012,90,"ANPP",196.74
2012,91,"ANPP",353.83
2012,92,"ANPP",511.84
2012,93,"ANPP",449.86
2012,94,"ANPP",264.47
2012,95,"ANPP",507.66
2012,96,"ANPP",281.06
2012,97,"ANPP",327.38
2012,98,"ANPP",635.18
2012,99,"ANPP",392.55
2012,100,"ANPP",416.666666701
2012,101,"ANPP",694.964538985
2012,102,"ANPP",291.843971647
2012,103,"ANPP",725.886524768
2012,104,"ANPP",922.13
2012,105,"ANPP",1064.4
2012,106,"ANPP",398.297872298
2012,107,"ANPP",387.32
2012,108,"ANPP",231.42
2012,109,"ANPP",303.84
2012,110,"ANPP",348.936170266
2012,111,"ANPP",490.92
2012,112,"ANPP",472.652482245
2012,113,"ANPP",286.4
2012,114,"ANPP",1194.54
2012,115,"ANPP",898.6
2012,116,"ANPP",330.07
2012,117,"ANPP",254.89
2012,118,"ANPP",833.829787169
2012,119,"ANPP",891.56
2012,120,"ANPP",475.04
2012,121,"ANPP",1064.47
2012,122,"ANPP",852.77
2012,123,"ANPP",372.695035476
2012,124,"ANPP",529.361702175
2012,125,"ANPP",635.25
2012,126,"ANPP",1290.07
2012,127,"ANPP",562.34
2012,128,"ANPP",1160.43
2012,129,"ANPP",484.680851053
2012,131,"ANPP",398.87
2012,134,"ANPP",1557.801418759
2012,136,"ANPP",929.14893615
2012,137,"ANPP",241.20567376
2012,139,"ANPP",477.021276556
2012,142,"ANPP",375.957446812
2012,144,"ANPP",277.021276604
2013,1,"ANPP",692.41
2013,2,"ANPP",722.13
2013,3,"ANPP",532.2
2013,4,"ANPP",770.64
2013,5,"ANPP",767.38
2013,6,"ANPP",645.25
2013,7,"ANPP",533.27
2013,8,"ANPP",427.8
2013,9,"ANPP",864.4
2013,10,"ANPP",553.4
2013,11,"ANPP",1082.84
2013,12,"ANPP",449.93
2013,13,"ANPP",777.45
2013,14,"ANPP",1319.72
2013,15,"ANPP",856.19
2013,16,"ANPP",788.58
2013,17,"ANPP",761.21
2013,18,"ANPP",525.53
2013,19,"ANPP",500.85
2013,20,"ANPP",619.01
2013,21,"ANPP",1054.04
2013,22,"ANPP",365.24
2013,23,"ANPP",466.53
2013,24,"ANPP",433.26
2013,25,"ANPP",707.87
2013,26,"ANPP",895.18
2013,27,"ANPP",498.79
2013,28,"ANPP",585.69
2013,29,"ANPP",580.21
2013,30,"ANPP",410.28
2013,31,"ANPP",699.08
2013,32,"ANPP",332.77
2013,33,"ANPP",369.36
2013,34,"ANPP",282.07
2013,35,"ANPP",434.47
2013,36,"ANPP",489.86
2013,37,"ANPP",892.04
2013,38,"ANPP",594.11
2013,39,"ANPP",413.04
2013,40,"ANPP",506.24
2013,41,"ANPP",302.41
2013,42,"ANPP",328.94
2013,43,"ANPP",672.27
2013,44,"ANPP",621.21
2013,45,"ANPP",563.48
2013,46,"ANPP",636.1
2013,47,"ANPP",303.13
2013,48,"ANPP",317.93
2013,49,"ANPP",638.88
2013,50,"ANPP",714.75
2013,51,"ANPP",561.98
2013,52,"ANPP",482.7
2013,53,"ANPP",571.42
2013,54,"ANPP",682.35
2013,55,"ANPP",352.9
2013,56,"ANPP",732.35
2013,57,"ANPP",316.31
2013,58,"ANPP",392.2
2013,59,"ANPP",531.84
2013,60,"ANPP",865.39
2013,61,"ANPP",470.14
2013,62,"ANPP",777.23
2013,63,"ANPP",373.75
2013,64,"ANPP",648.44
2013,65,"ANPP",288.37
2013,66,"ANPP",272.82
2013,67,"ANPP",1035.18
2013,68,"ANPP",678.09
2013,69,"ANPP",703.68
2013,70,"ANPP",582.84
2013,71,"ANPP",418.99
2013,72,"ANPP",543.12
2013,73,"ANPP",494.11
2013,74,"ANPP",1059.72
2013,75,"ANPP",764.96
2013,76,"ANPP",425.53
2013,77,"ANPP",1180.35
2013,78,"ANPP",423.33
2013,79,"ANPP",426.67
2013,80,"ANPP",790.36
2013,81,"ANPP",346.38
2013,82,"ANPP",282.7
2013,83,"ANPP",1566.82
2013,84,"ANPP",809.22
2013,85,"ANPP",745.25
2013,86,"ANPP",382.2
2013,87,"ANPP",506.75
2013,88,"ANPP",617.66
2013,89,"ANPP",818.01
2013,90,"ANPP",362.98
2013,91,"ANPP",338.64
2013,92,"ANPP",588.45
2013,93,"ANPP",896.88
2013,94,"ANPP",237.73
2013,95,"ANPP",803.26
2013,96,"ANPP",550.84
2013,97,"ANPP",598.72
2013,98,"ANPP",706.95
2013,99,"ANPP",1067.87
2013,100,"ANPP",729.15
2013,101,"ANPP",574.19
2013,102,"ANPP",259.78
2013,103,"ANPP",573.9
2013,104,"ANPP",993.54
2013,105,"ANPP",426.24
2013,106,"ANPP",477.23
2013,107,"ANPP",351.07
2013,108,"ANPP",708.23
2013,109,"ANPP",555.39
2013,110,"ANPP",399.5
2013,111,"ANPP",456.6
2013,112,"ANPP",345.67
2013,113,"ANPP",352.77
2013,114,"ANPP",583.05
2013,115,"ANPP",520.14
2013,116,"ANPP",449.24
2013,117,"ANPP",664.96
2013,118,"ANPP",713.48
2013,119,"ANPP",667.16
2013,120,"ANPP",285.67
2013,121,"ANPP",660.7
2013,122,"ANPP",525.18
2013,123,"ANPP",376.17
2013,124,"ANPP",703.69
2013,125,"ANPP",537.38
2013,126,"ANPP",577.8
2013,127,"ANPP",685.89
2013,128,"ANPP",561.7
2013,129,"ANPP",792.41
2013,131,"ANPP",510.14
2013,134,"ANPP",923.04
2013,136,"ANPP",700.78
2013,137,"ANPP",448.18
2013,139,"ANPP",717.73
2013,142,"ANPP",346.45
2013,144,"ANPP",351.78
2014,1,"ANPP",831.35
2014,2,"ANPP",879.57
2014,3,"ANPP",1173.69
2014,4,"ANPP",521.06
2014,5,"ANPP",406.31
2014,6,"ANPP",687.87
2014,7,"ANPP",380.5
2014,8,"ANPP",707.66
2014,9,"ANPP",364.82
2014,10,"ANPP",534.33
2014,11,"ANPP",761.99
2014,12,"ANPP",378.79
2014,13,"ANPP",894.82
2014,14,"ANPP",612.55
2014,15,"ANPP",402.2
2014,16,"ANPP",428.79
2014,17,"ANPP",374.64
2014,18,"ANPP",439.15
2014,19,"ANPP",277.38
2014,20,"ANPP",433.19
2014,21,"ANPP",712.55
2014,22,"ANPP",322.62
2014,23,"ANPP",404.54
2014,24,"ANPP",444.54
2014,25,"ANPP",560.5
2014,26,"ANPP",386.17
2014,27,"ANPP",278.87
2014,28,"ANPP",716.81
2014,29,"ANPP",554.04
2014,30,"ANPP",255.74
2014,31,"ANPP",509.36
2014,32,"ANPP",632.84
2014,33,"ANPP",568.79
2014,34,"ANPP",418.23
2014,35,"ANPP",973.12
2014,36,"ANPP",731.77
2014,37,"ANPP",909.01
2014,38,"ANPP",891.42
2014,39,"ANPP",509.29
2014,40,"ANPP",406.81
2014,41,"ANPP",429.43
2014,42,"ANPP",356.17
2014,43,"ANPP",263.48
2014,44,"ANPP",394.05
2014,45,"ANPP",514.4
2014,46,"ANPP",1391.77
2014,47,"ANPP",322.77
2014,48,"ANPP",559.15
2014,49,"ANPP",337.16
2014,50,"ANPP",453.48
2014,51,"ANPP",451.42
2014,52,"ANPP",226.31
2014,53,"ANPP",228.58
2014,54,"ANPP",526.52
2014,55,"ANPP",719.57
2014,56,"ANPP",933.26
2014,57,"ANPP",168.72
2014,58,"ANPP",729.08
2014,59,"ANPP",344.89
2014,60,"ANPP",1049.57
2014,61,"ANPP",810.64
2014,62,"ANPP",1210.64
2014,63,"ANPP",353.55
2014,64,"ANPP",283.26
2014,65,"ANPP",204.39
2014,66,"ANPP",274.05
2014,67,"ANPP",901.42
2014,68,"ANPP",1139.72
2014,69,"ANPP",1432.06
2014,70,"ANPP",640.23
2014,71,"ANPP",473.48
2014,72,"ANPP",858.87
2014,73,"ANPP",262.06
2014,74,"ANPP",1523.76
2014,75,"ANPP",835.33
2014,76,"ANPP",362.84
2014,77,"ANPP",833.62
2014,78,"ANPP",435.86
2014,79,"ANPP",761.77
2014,80,"ANPP",814.33
2014,81,"ANPP",285.53
2014,82,"ANPP",322.62
2014,83,"ANPP",334.83
2014,84,"ANPP",829.08
2014,85,"ANPP",820.43
2014,86,"ANPP",203.12
2014,87,"ANPP",474.82
2014,88,"ANPP",804.47
2014,89,"ANPP",715.96
2014,90,"ANPP",373.62
2014,91,"ANPP",508.79
2014,92,"ANPP",497.09
2014,93,"ANPP",426.52
2014,94,"ANPP",719.65
2014,95,"ANPP",271.91
2014,96,"ANPP",354.18
2014,97,"ANPP",390.57
2014,98,"ANPP",499.79
2014,99,"ANPP",385.18
2014,100,"ANPP",270.07
2014,101,"ANPP",439.22
2014,102,"ANPP",489.36
2014,103,"ANPP",279.79
2014,104,"ANPP",755.74
2014,105,"ANPP",955.46
2014,106,"ANPP",342.36
2014,107,"ANPP",412.77
2014,108,"ANPP",451.56
2014,109,"ANPP",250.14
2014,110,"ANPP",218.3
2014,111,"ANPP",253.83
2014,112,"ANPP",423.9
2014,113,"ANPP",217.09
2014,114,"ANPP",198.16
2014,115,"ANPP",438.87
2014,116,"ANPP",761.49
2014,117,"ANPP",546.31
2014,118,"ANPP",347.94
2014,119,"ANPP",406.6
2014,120,"ANPP",639.57
2014,121,"ANPP",479.08
2014,122,"ANPP",353.33
2014,123,"ANPP",268.3
2014,124,"ANPP",483.55
2014,125,"ANPP",509.15
2014,126,"ANPP",389.79
2014,127,"ANPP",216.31
2014,128,"ANPP",546.74
2014,129,"ANPP",278.3
2014,131,"ANPP",594.18
2014,134,"ANPP",282.4
2014,136,"ANPP",526.45
2014,137,"ANPP",688.51
2014,139,"ANPP",387.09
2014,142,"ANPP",335.82
2014,144,"ANPP",240.78
1998,1,"BNPP",NA
1998,2,"BNPP",NA
1998,3,"BNPP",NA
1998,4,"BNPP",NA
1998,5,"BNPP",NA
1998,6,"BNPP",NA
1998,7,"BNPP",NA
1998,8,"BNPP",NA
1998,9,"BNPP",NA
1998,10,"BNPP",NA
1998,11,"BNPP",NA
1998,12,"BNPP",NA
1998,13,"BNPP",NA
1998,14,"BNPP",NA
1998,15,"BNPP",NA
1998,16,"BNPP",NA
1998,17,"BNPP",NA
1998,18,"BNPP",NA
1998,19,"BNPP",NA
1998,20,"BNPP",NA
1998,21,"BNPP",NA
1998,22,"BNPP",NA
1998,23,"BNPP",NA
1998,24,"BNPP",NA
1998,25,"BNPP",NA
1998,26,"BNPP",NA
1998,27,"BNPP",NA
1998,28,"BNPP",NA
1998,29,"BNPP",NA
1998,30,"BNPP",NA
1998,31,"BNPP",NA
1998,32,"BNPP",NA
1998,33,"BNPP",NA
1998,34,"BNPP",NA
1998,35,"BNPP",NA
1998,36,"BNPP",NA
1998,37,"BNPP",NA
1998,38,"BNPP",NA
1998,39,"BNPP",NA
1998,40,"BNPP",NA
1998,41,"BNPP",NA
1998,42,"BNPP",NA
1998,43,"BNPP",NA
1998,44,"BNPP",NA
1998,45,"BNPP",NA
1998,46,"BNPP",NA
1998,47,"BNPP",NA
1998,48,"BNPP",NA
1998,49,"BNPP",NA
1998,50,"BNPP",NA
1998,51,"BNPP",NA
1998,52,"BNPP",NA
1998,53,"BNPP",NA
1998,54,"BNPP",NA
1998,55,"BNPP",NA
1998,56,"BNPP",NA
1998,57,"BNPP",NA
1998,58,"BNPP",NA
1998,59,"BNPP",NA
1998,60,"BNPP",NA
1998,61,"BNPP",NA
1998,62,"BNPP",NA
1998,63,"BNPP",NA
1998,64,"BNPP",NA
1998,65,"BNPP",NA
1998,66,"BNPP",NA
1998,67,"BNPP",NA
1998,68,"BNPP",NA
1998,69,"BNPP",NA
1998,70,"BNPP",NA
1998,71,"BNPP",NA
1998,72,"BNPP",NA
1998,73,"BNPP",NA
1998,74,"BNPP",NA
1998,75,"BNPP",NA
1998,76,"BNPP",NA
1998,77,"BNPP",NA
1998,78,"BNPP",NA
1998,79,"BNPP",NA
1998,80,"BNPP",NA
1998,81,"BNPP",NA
1998,82,"BNPP",NA
1998,83,"BNPP",NA
1998,84,"BNPP",NA
1998,85,"BNPP",NA
1998,86,"BNPP",NA
1998,87,"BNPP",NA
1998,88,"BNPP",NA
1998,89,"BNPP",NA
1998,90,"BNPP",NA
1998,91,"BNPP",NA
1998,92,"BNPP",NA
1998,93,"BNPP",NA
1998,94,"BNPP",NA
1998,95,"BNPP",NA
1998,96,"BNPP",NA
1998,97,"BNPP",NA
1998,98,"BNPP",NA
1998,99,"BNPP",NA
1998,100,"BNPP",NA
1998,101,"BNPP",NA
1998,102,"BNPP",NA
1998,103,"BNPP",NA
1998,104,"BNPP",NA
1998,105,"BNPP",NA
1998,106,"BNPP",NA
1998,107,"BNPP",NA
1998,108,"BNPP",NA
1998,109,"BNPP",NA
1998,110,"BNPP",NA
1998,111,"BNPP",NA
1998,112,"BNPP",NA
1998,113,"BNPP",NA
1998,114,"BNPP",NA
1998,115,"BNPP",NA
1998,116,"BNPP",NA
1998,117,"BNPP",NA
1998,118,"BNPP",NA
1998,119,"BNPP",NA
1998,120,"BNPP",NA
1998,121,"BNPP",NA
1998,122,"BNPP",NA
1998,123,"BNPP",NA
1998,124,"BNPP",NA
1998,125,"BNPP",NA
1998,126,"BNPP",NA
1998,127,"BNPP",NA
1998,128,"BNPP",NA
1998,129,"BNPP",NA
1998,131,"BNPP",NA
1998,134,"BNPP",NA
1998,136,"BNPP",NA
1998,137,"BNPP",NA
1998,139,"BNPP",NA
1998,142,"BNPP",NA
1998,144,"BNPP",NA
1999,1,"BNPP",230.6948
1999,2,"BNPP",351.65592
1999,3,"BNPP",453.1702
1999,4,"BNPP",386.9698
1999,5,"BNPP",365.5582
1999,6,"BNPP",456.815333333333
1999,7,"BNPP",346.194566666667
1999,8,"BNPP",314.96465
1999,9,"BNPP",184.41885
1999,10,"BNPP",196.809433333333
1999,11,"BNPP",340.200116666667
1999,12,"BNPP",459.487233333333
1999,13,"BNPP",312.9168
1999,14,"BNPP",406.91805
1999,15,"BNPP",410.181566666667
1999,16,"BNPP",320.2332
1999,17,"BNPP",490.981516666667
1999,18,"BNPP",387.81435
1999,19,"BNPP",142.9204
1999,20,"BNPP",530.44145
1999,21,"BNPP",227.162833333333
1999,22,"BNPP",519.939933333333
1999,23,"BNPP",369.493483333333
1999,24,"BNPP",301.017383333333
1999,25,"BNPP",357.708633333333
1999,26,"BNPP",506.645883333333
1999,27,"BNPP",307.367316666667
1999,28,"BNPP",405.7284
1999,29,"BNPP",452.958916666667
1999,30,"BNPP",326.047516666667
1999,31,"BNPP",575.500566666667
1999,32,"BNPP",676.41805
1999,33,"BNPP",419.513966666667
1999,34,"BNPP",505.51655
1999,35,"BNPP",428.288116666667
1999,36,"BNPP",252.601066666667
1999,37,"BNPP",348.233783333333
1999,38,"BNPP",384.997433333333
1999,39,"BNPP",325.96795
1999,40,"BNPP",259.3437
1999,41,"BNPP",298.837
1999,42,"BNPP",494.292516666667
1999,43,"BNPP",419.652566666667
1999,44,"BNPP",875.6286
1999,45,"BNPP",327.035683333333
1999,46,"BNPP",346.65015
1999,47,"BNPP",261.400883333333
1999,48,"BNPP",268.881433333333
1999,49,"BNPP",520.179916666667
1999,50,"BNPP",343.180016666667
1999,51,"BNPP",412.660966666667
1999,52,"BNPP",245.330983333333
1999,53,"BNPP",498.62505
1999,54,"BNPP",489.3504
1999,55,"BNPP",286.138416666667
1999,56,"BNPP",520.1042
1999,57,"BNPP",343.7434
1999,58,"BNPP",326.492833333333
1999,59,"BNPP",534.33765
1999,60,"BNPP",250.937866666667
1999,61,"BNPP",412.671233333333
1999,62,"BNPP",337.7451
1999,63,"BNPP",554.6387
1999,64,"BNPP",263.354116666667
1999,65,"BNPP",402.32115
1999,66,"BNPP",460.0211
1999,67,"BNPP",546.48055
1999,68,"BNPP",474.81665
1999,69,"BNPP",497.0735
1999,70,"BNPP",588.513566666667
1999,71,"BNPP",327.19995
1999,72,"BNPP",397.06975
1999,73,"BNPP",648.837933333333
1999,74,"BNPP",505.480616666667
1999,75,"BNPP",659.760383333333
1999,76,"BNPP",617.352633333333
1999,77,"BNPP",856.569816666667
1999,78,"BNPP",511.2394
1999,79,"BNPP",396.6886
1999,80,"BNPP",498.845783333333
1999,81,"BNPP",320.0505
1999,82,"BNPP",330.636716666667
1999,83,"BNPP",358.224533333333
1999,84,"BNPP",334.804983333333
1999,85,"BNPP",352.264733333333
1999,86,"BNPP",221.635516666667
1999,87,"BNPP",273.741416666667
1999,88,"BNPP",581.498866666667
1999,89,"BNPP",351.860483333333
1999,90,"BNPP",346.928633333333
1999,91,"BNPP",266.50085
1999,92,"BNPP",526.786516666667
1999,93,"BNPP",400.795266666667
1999,94,"BNPP",327.799266666667
1999,95,"BNPP",533.907733333333
1999,96,"BNPP",190.01675
1999,97,"BNPP",285.129716666667
1999,98,"BNPP",364.8337
1999,99,"BNPP",319.36135
1999,100,"BNPP",408.366933333333
1999,101,"BNPP",271.614933333333
1999,102,"BNPP",480.444066666667
1999,103,"BNPP",272.463216666667
1999,104,"BNPP",247.583233333333
1999,105,"BNPP",672.1204
1999,106,"BNPP",301.804066666667
1999,107,"BNPP",336.962266666667
1999,108,"BNPP",363.745433333333
1999,109,"BNPP",443.395516666667
1999,110,"BNPP",314.700283333333
1999,111,"BNPP",405.2202
1999,112,"BNPP",362.098916666667
1999,113,"BNPP",255.506533333333
1999,114,"BNPP",272.5338
1999,115,"BNPP",478.52035
1999,116,"BNPP",293.1621
1999,117,"BNPP",435.694233333333
1999,118,"BNPP",256.843766666667
1999,119,"BNPP",412.906083333333
1999,120,"BNPP",304.34635
1999,121,"BNPP",299.542833333333
1999,122,"BNPP",268.253883333333
1999,123,"BNPP",315.2534
1999,124,"BNPP",317.776433333333
1999,125,"BNPP",376.7995
1999,126,"BNPP",283.7681
1999,127,"BNPP",327.66965
1999,128,"BNPP",512.514566666667
1999,129,"BNPP",287.0329
1999,131,"BNPP",355.569316666667
1999,134,"BNPP",351.3433
1999,136,"BNPP",243.529183333333
1999,137,"BNPP",312.272216666667
1999,139,"BNPP",295.851966666667
1999,142,"BNPP",261.793583333333
1999,144,"BNPP",359.55535
2000,1,"BNPP",632.7244
2000,2,"BNPP",785.4
2000,3,"BNPP",259.1974
2000,4,"BNPP",671.363
2000,5,"BNPP",390.6056
2000,6,"BNPP",750.0416
2000,7,"BNPP",447.9398
2000,8,"BNPP",423.2844
2000,9,"BNPP",465.542
2000,10,"BNPP",313.7288
2000,11,"BNPP",260.8144
2000,12,"BNPP",262.955
2000,13,"BNPP",404.3732
2000,14,"BNPP",378.9786
2000,15,"BNPP",495.187
2000,16,"BNPP",300.8852
2000,17,"BNPP",446.754
2000,18,"BNPP",380.6726
2000,19,"BNPP",393.8396
2000,20,"BNPP",303.1028
2000,21,"BNPP",277.4156
2000,22,"BNPP",436.9904
2000,23,"BNPP",648.9406
2000,24,"BNPP",416.4314
2000,25,"BNPP",444.059
2000,26,"BNPP",374.4356
2000,27,"BNPP",389.3428
2000,28,"BNPP",383.9528
2000,29,"BNPP",233.2946
2000,30,"BNPP",548.317
2000,31,"BNPP",522.7684
2000,32,"BNPP",593.5314
2000,33,"BNPP",407.9614
2000,34,"BNPP",1058.7962
2000,35,"BNPP",571.2168
2000,36,"BNPP",482.328
2000,37,"BNPP",441.4256
2000,38,"BNPP",258.3196
2000,39,"BNPP",450.5732
2000,40,"BNPP",374.605
2000,41,"BNPP",206.7142
2000,42,"BNPP",3649.3534
2000,43,"BNPP",419.034
2000,44,"BNPP",594.979
2000,45,"BNPP",596.5806
2000,46,"BNPP",496.0648
2000,47,"BNPP",472.1332
2000,48,"BNPP",286.3938
2000,49,"BNPP",398.0284
2000,50,"BNPP",436.9596
2000,51,"BNPP",386.386
2000,52,"BNPP",307.4918
2000,53,"BNPP",313.8828
2000,54,"BNPP",383.075
2000,55,"BNPP",562.0538
2000,56,"BNPP",321.3056
2000,57,"BNPP",440.902
2000,58,"BNPP",270.039
2000,59,"BNPP",260.7682
2000,60,"BNPP",677.5538
2000,61,"BNPP",439.2542
2000,62,"BNPP",322.245
2000,63,"BNPP",565.334
2000,64,"BNPP",236.4362
2000,65,"BNPP",301.1624
2000,66,"BNPP",326.2336
2000,67,"BNPP",411.2262
2000,68,"BNPP",447.909
2000,69,"BNPP",635.2962
2000,70,"BNPP",531.1306
2000,71,"BNPP",296.219
2000,72,"BNPP",297.8052
2000,73,"BNPP",286.8866
2000,74,"BNPP",323.4
2000,75,"BNPP",357.8036
2000,76,"BNPP",334.6882
2000,77,"BNPP",279.8488
2000,78,"BNPP",295.1564
2000,79,"BNPP",511.3878
2000,80,"BNPP",439.8086
2000,81,"BNPP",331.6852
2000,82,"BNPP",438.8076
2000,83,"BNPP",237.776
2000,84,"BNPP",313.3592
2000,85,"BNPP",346.3152
2000,86,"BNPP",483.4984
2000,87,"BNPP",327.9122
2000,88,"BNPP",629.937
2000,89,"BNPP",262.8626
2000,90,"BNPP",381.0884
2000,91,"BNPP",616.7238
2000,92,"BNPP",545.776
2000,93,"BNPP",553.784
2000,94,"BNPP",992.8534
2000,95,"BNPP",360.6372
2000,96,"BNPP",360.6372
2000,97,"BNPP",329.8372
2000,98,"BNPP",903.5796
2000,99,"BNPP",417.725
2000,100,"BNPP",357.8652
2000,101,"BNPP",347.6858
2000,102,"BNPP",341.957
2000,103,"BNPP",577.2074
2000,104,"BNPP",575.4518
2000,105,"BNPP",676.1062
2000,106,"BNPP",394.009
2000,107,"BNPP",595.5334
2000,108,"BNPP",373.45
2000,109,"BNPP",412.027
2000,110,"BNPP",551.1814
2000,111,"BNPP",530.3914
2000,112,"BNPP",563.9634
2000,113,"BNPP",378.532
2000,114,"BNPP",265.8964
2000,115,"BNPP",353.8304
2000,116,"BNPP",807.6684
2000,117,"BNPP",589.6968
2000,118,"BNPP",275.8294
2000,119,"BNPP",552.1824
2000,120,"BNPP",907.0138
2000,121,"BNPP",297.2816
2000,122,"BNPP",506.506
2000,123,"BNPP",440.5016
2000,124,"BNPP",532.2702
2000,125,"BNPP",418.649
2000,126,"BNPP",510.7718
2000,127,"BNPP",611.8574
2000,128,"BNPP",713.8824
2000,129,"BNPP",376.5916
2000,131,"BNPP",584.0142
2000,134,"BNPP",527.527
2000,136,"BNPP",374.5588
2000,137,"BNPP",286.979
2000,139,"BNPP",450.912
2000,142,"BNPP",347.6704
2000,144,"BNPP",331.8854
2001,1,"BNPP",416.542
2001,2,"BNPP",830.08772
2001,3,"BNPP",521.3152
2001,4,"BNPP",324.5382
2001,5,"BNPP",430.7618
2001,6,"BNPP",1151.54013333333
2001,7,"BNPP",596.228966666667
2001,8,"BNPP",566.93945
2001,9,"BNPP",774.37745
